CENTRE_CODE;CENTRE_NAME;SHORT_DESCRIPTION;DESCRIPTION;OWNERSHIP;OWNER;COMPLETE_ADDRESS;CP_DIRECTION;MUNICIPALITY_CODE;MUNICIPALITY_NAME;DISTRICT_CODE;DISTRICT_NAME;TELEPHONE_CONTACT;WEB_CONTACT;EMAIL_CONTACT;LATITUD;LONGITUD
28028209;PARDO BAZAN;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA EUROPA, 12, 28916;28916;74;Leganés;NaN;NaN;916880980;http://www.educa.madrid.org/cp.pardobazan.leganes;cp.pardobazan.leganes@educa.madrid.org;40,33851315;-3,74741196
28028210;PEREZ GALDOS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA EUROPA, 14, 28916;28916;74;Leganés;NaN;NaN;916876730;http://www.educa.madrid.org/cp.perezgaldos.leganes;cp.perezgaldos.leganes@educa.madrid.org;40,33998139;-3,74745171
28028222;PIO BAROJA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA EUROPA, 10, 28916;28916;74;Leganés;NaN;NaN;916878687;http://www.educa.madrid.org/cp.piobaroja.leganes;cp.piobaroja.leganes@educa.madrid.org;40,33717164;-3,74727943
28028261;EL OLIVAR;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE NAZARIO CALONGE, s/n, 28830;28830;130;San Fernando de Henares;NaN;NaN;916738928;http://www.educa.madrid.org/cp.elolivar.sanfernando;cp.elolivar.sanfernando@educa.madrid.org;40,42663084;-3,52474298
28028271;RAMON Y CAJAL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;POLIG FRONTERAS, s/n, 28850;28850;148;Torrejón de Ardoz;NaN;NaN;916762761;http://www.educa.madrid.org/cp.ramonycajal.torrejondeardoz;cp.ramonycajal.torrejondeardoz@educa.madrid.org;40,46049955;-3,48683887
28028283;SAN ALONSO DE OROZCO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MM. AGUSTINAS DEL BEATO OROZCO;CALLE DE VICENTE ALEIXANDRE, 6, 28003;28003;79;Madrid;7;Chamberí;915531097;madrid.agustinas.es;eisanalonso.madrid@agustinas.es;40,44592607;-3,71790582
28028301;ARQUITECTO PEDRO GUMIEL;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE LOECHES, 1, 28806;28806;5;Alcalá de Henares;NaN;NaN;918898162;http://www.educa.madrid.org/ies.arquitectopedro.alcala;ies.arquitectopedro.alcala@educa.madrid.org;40,49465989;-3,37910957
28028325;PARQUE DE LISBOA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL MINISTRO FERNÁNDEZ ORDÓÑEZ, 2 C, 28924;28924;7;Alcorcón;NaN;NaN;916122652;http://www.educa.madrid.org/cp.parquelisboa.alcorcon;cp.parquelisboa.alcorcon@educa.madrid.org;40,35071626;-3,81346545
28028337;TORRES QUEVEDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE ARGENTINA, 2, 28823;28823;49;Coslada;NaN;NaN;916717298;http://www.educa.madrid.org/cp.torresquevedo.coslada;cp.torresquevedo.coslada@educa.madrid.org;40,42829994;-3,54753236
28028350;MARIA MOLINER;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE ESPAÑA, 115, 28822;28822;49;Coslada;NaN;NaN;916710784;http://www.educa.madrid.org/ies.mariamoliner.coslada;ies.mariamoliner.coslada@educa.madrid.org;40,42260711;-3,54924262
28028362;ANDRES MANJON;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE GALICIA, 25, 28942;28942;58;Fuenlabrada;NaN;NaN;916081704;http://www.educa.madrid.org/cp.andresmanjon.fuenlabrada;cp.andresmanjon.fuenlabrada@educa.madrid.org;40,2977751;-3,8101004
28028374;DIONISIO AGUADO;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE ITALIA, 14, 28943;28943;58;Fuenlabrada;NaN;NaN;916076232;http://www.educa.madrid.org/ies.dionisioaguado.fuenlabrada;ies.dionisioaguado.fuenlabrada@educa.madrid.org;40,28337198;-3,80585819
28028386;DOCTOR SEVERO OCHOA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LOS ÁNGELES, 26, 28903;28903;65;Getafe;NaN;NaN;916950006;http://www.educa.madrid.org/cp.severoochoa.getafe;cp.severoochoa.getafe@educa.madrid.org;40,30931028;-3,7181989
28028404;BUTARQUE;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE ADOLFO MARSILLACH, 5, 28918;28918;74;Leganés;NaN;NaN;916802011;http://www.educa.madrid.org/ies.butarque.leganes;ies.butarque.leganes@educa.madrid.org;40,33713071;-3,75909914
28028416;PASAMONTE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DEL DOCTOR GARCÍA TAPIA, 47, 28030;28030;79;Madrid;14;Moratalaz;914305366;http://www.educa.madrid.org/cp.pasamonte.madrid;cp.pasamonte.madrid@educa.madrid.org;40,41230339;-3,64791557
28028428;AVENIDA DE LOS TOREROS;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LOS TOREROS, 57, 28028;28028;79;Madrid;4;Salamanca;913552326;http://www.educa.madrid.org/ies.avenidadelostor.madrid;ies.avenidadelostor.madrid@educa.madrid.org;40,43350444;-3,66488426
28028431;MARIANO JOSE DE LARRA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE CAMARENA, 181, 28047;28047;79;Madrid;10;Latina;917192105;http://www.educa.madrid.org/ies.larra.madrid;ies.larra.madrid@educa.madrid.org;40,38829126;-3,75392364
28028453;LA ESTRELLA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA ESTRELLA POLAR, 10, 28007;28007;79;Madrid;3;Retiro;914095211;http://www.educa.madrid.org/ies.laestrella.madrid;ies.laestrella.madrid@educa.madrid.org;40,40947601;-3,66667487
28028465;SAN JUAN BAUTISTA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE SAN NEMESIO, 1, 28043;28043;79;Madrid;15;Ciudad Lineal;914137961;http://www.educa.madrid.org/ies.sanjuanbautista.madrid;ies.sanjuanbautista.madrid@educa.madrid.org;40,45201949;-3,65832105
28028477;JAIME VERA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA INFANTA MERCEDES, 47, 28020;28020;79;Madrid;6;Tetuán;915700250;http://www.educa.madrid.org/ies.jaimevera.madrid;ies.jaimevera.madrid@educa.madrid.org;40,45697512;-3,69812697
28028490;PIPO'S;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;GUADALUPE ABRIL HUERTAS;CALLE DE CÁCERES, 50, 28045;28045;79;Madrid;2;Arganzuela;914736299; info@escuelainfantilpipos.es;NaN;40,39903559;-3,70002629
28028507;ADELA ABRINES CASTAÑOS;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;FUNDACION OBRA SOCIAL Y MONTE DE PIEDAD DE MADRID;CALLE DE GARROVILLAS, 4, 28044;28044;79;Madrid;10;Latina;917053100;http://www.agci.es;cc.adelaabrines.madrid@educa.madrid.org;40,3799066;-3,77932318
28028519;CIUDAD DE PARLA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA JUAN CARLOS I, 15, 28982;28982;106;Parla;NaN;NaN;916991747;http://www.educa.madrid.org/cp.ciudaddeparla.parla;cp.ciudaddeparla.parla@educa.madrid.org;40,22985016;-3,76980731
28028532;ROSALIA DE CASTRO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE BERLÍN, 2, 28938;28938;92;Móstoles;NaN;NaN;916130856;http://www.educa.madrid.org/cp.rosaliadecastro.mostoles;cp.rosaliadecastro.mostoles@educa.madrid.org;40,3190138;-3,86430733
28028556;RIO BIDASOA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE RÍO BIDASOA, 3, 28934;28934;92;Móstoles;NaN;NaN;916132720;http://www.educa.madrid.org/cp.riobidasoa.mostoles;cp.riobidasoa.mostoles@educa.madrid.org;40,3188675;-3,87060233
28028568;MANUEL DE FALLA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA OLÍMPICA, 16, 28935;28935;92;Móstoles;NaN;NaN;916171074;http://www.educa.madrid.org/ies.manueldefalla.mostoles;ies.manueldefalla.mostoles@educa.madrid.org;40,32806277;-3,88406928
28028571;LAS ROZAS I;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE REAL, 52, 28231;28231;127;Rozas de Madrid, Las;NaN;NaN;916374006;http://www.educa.madrid.org/ies.uno.lasrozas;ies.uno.lasrozas@educa.madrid.org;40,4893013;-3,86801041
28028593;NUESTRA SEÑORA DE LA ESPERANZA;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOC.PADRES Y AMIGOS NIÑOS DIFERENTES-APANID;CTRA DE TOLEDO, k16,4, 28905;28905;65;Getafe;NaN;NaN;916815511;http://www.apanid.es;cc.nsdelaesperanza.getafe@educa.madrid.org;40,31355343;-3,73967517
28028611;GONZALO TORRENTE BALLESTER;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE ARAGÓN, 12, 28702;28702;134;San Sebastián de los Reyes;NaN;NaN;916526533;http://www.educa.madrid.org/ies.torrenteballest.sansebastian;ies.torrenteballest.sansebastian@educa.madrid.org;40,55884712;-3,62924612
28028635;ANDAL ALAMEDA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESTRELLA AMDAL, S.L.;PLAZA DEL NAVÍO, 1, 28042;28042;79;Madrid;21;Barajas;917410017;NaN;escuelasinfantilesandal@gmail.com;40,45587344;-3,58851565
28028659;NUESTRA SEÑORA DE LORETO;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;PATRONATO HUERFANOS DEL EJECITO DEL AIRE N.SRA.DE LORETO;CALLE DEL GENERAL ARANAZ, 66, 28027;28027;79;Madrid;20;San Blas-Canillejas;917430100;NaN;secretariatecnica@colegiomenorloreto.es;40,44583313;-3,64179897
28028672;RAMIRO DE MAEZTU;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE SERRANO, 127, 28006;28006;79;Madrid;5;Chamartín;915617838;http://www.educa.madrid.org/ies.ramirodemaeztu.madrid;ies.ramirodemaeztu.madrid@educa.madrid.org;40,442326;-3,68617217
28028684;JUAN DE HERRERA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA DE GUADARRAMA, s/n, 28200;28200;131;San Lorenzo de El Escorial;NaN;NaN;918902470;http://www.educa.madrid.org/ies.juandeherrera.sanlorenzo;ies.juandeherrera.sanlorenzo@educa.madrid.org;40,60251217;-4,1251385
28028738;BEATRIZ GALINDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE VIOLETA, 19, 28803;28803;5;Alcalá de Henares;NaN;NaN;918898064;http://www.educa.madrid.org/cp.beatrizgalindo.alcala;cp.beatrizgalindo.alcala@educa.madrid.org;40,47495718;-3,37077606
28028741;DULCINEA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CUSTA TEATINOS, 10, 28805;28805;5;Alcalá de Henares;NaN;NaN;918895926;http://www.educa.madrid.org/cp.dulcinea.alcala;cp.dulcinea.alcala@educa.madrid.org;40,49337933;-3,35978501
28028751;JUAN DE AUSTRIA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE JUAN DE AUSTRIA, 17, 28804;28804;5;Alcalá de Henares;NaN;NaN;918886350;http://www.educa.madrid.org/cp.juandeaustria.alcala;cp.juandeaustria.alcala@educa.madrid.org;40,4874506;-3,35125776
28028763;SANTOS NIÑOS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA NUESTRA SEÑORA DE BELÉN, 6, 28802;28802;5;Alcalá de Henares;NaN;NaN;918885346;http://www.educa.madrid.org/cp.santosninos.alcala;cp.santosninos.alcala@educa.madrid.org;40,4734352;-3,38167988
28028775;EMILIO CASADO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL DOCTOR CASIMIRO MORCILLO, 51, 28100;28100;6;Alcobendas;NaN;NaN;916618407;http://www.educa.madrid.org/cp.emiliocasado.alcobendas;cp.emiliocasado.alcobendas@educa.madrid.org;40,54391329;-3,64828456
28028799;SANTIAGO RAMON Y CAJAL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE CANTARRANAS, 44, 28921;28921;7;Alcorcón;NaN;NaN;916129804;http://www.educa.madrid.org/cp.ramonycajal.alcorcon;cp.ramonycajal.alcorcon@educa.madrid.org;40,35067476;-3,82441607
28028805;VICENTE ALEIXANDRE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE POLVORANCA, 35, 28923;28923;7;Alcorcón;NaN;NaN;916190848;http://www.educa.madrid.org/cp.vicentealeixandre.alcorcon;cp.vicentealeixandre.alcorcon@educa.madrid.org;40,3432957;-3,8206998
28028830;FRANCISCO DE QUEVEDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CMNO DE LOS FRAILES, 6, 28914;28914;74;Leganés;NaN;NaN;916948222;http://www.educa.madrid.org/cp.quevedo.leganes;cp.quevedo.leganes@educa.madrid.org;40,32238634;-3,77216399
28028842;LOPE DE VEGA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LOS PINOS, 4, 28914;28914;74;Leganés;NaN;NaN;916941570;http://www.educa.madrid.org/cp.lopedevega.leganes;cp.lopedevega.leganes@educa.madrid.org;40,32316532;-3,77423273
28028854;DIONISIO RIDRUEJO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE ZIPAQUIRA, 14, 28033;28033;79;Madrid;16;Hortaleza;917639188;http://www.educa.madrid.org/cp.dionisioridruej.madrid;cp.dionisioridruej.madrid@educa.madrid.org;40,47306337;-3,63435484
28028891;LAS CUMBRES;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL RÍO EBRO, 9, 28935;28935;92;Móstoles;NaN;NaN;916471370;http://www.educa.madrid.org/cp.lascumbres.mostoles;cp.lascumbres.mostoles@educa.madrid.org;40,31477969;-3,87625785
28028945;JUAN RAMON JIMENEZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE JUAN RAMÓN JIMÉNEZ, 8, 28850;28850;148;Torrejón de Ardoz;NaN;NaN;916762811;http://www.educa.madrid.org/cp.juanramonjimenez.torrejondeardoz;cp.juanramonjimenez.torrejondeardoz@educa.madrid.org;40,46520511;-3,47751901
28028994;ANDAL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESTRELLA AMDAL, S.L.;CALLE DE ANTONIO DÍAZ-CAÑABATE, 18, 28007;28007;79;Madrid;3;Retiro;915514858;NaN;NaN;40,40849482;-3,67275831
28029111;PRINCIPE DE ASTURIAS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA COLMENAR VIEJO, k. 15, 28049;28049;79;Madrid;8;Fuencarral-El Pardo;917355115;http://www.educa.madrid.org/cp.principeasturias.madrid;cp.principeasturias.madrid@educa.madrid.org;40,54207629;-3,6976399
28029123;MESETA DE ORCASITAS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL CAMINO VIEJO DE VILLAVERDE, 1, 28041;28041;79;Madrid;12;Usera;913413045;http://www.educa.madrid.org/cp.mesetadeorcasitas.madrid;cp.mesetadeorcasitas.madrid@educa.madrid.org;40,37190884;-3,71042919
28029159;LUIS FEITO;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;COLEGIO LUIS FEITO 19, S.L.;CALLE DE LUIS FEÍTO, 19, 28047;28047;79;Madrid;10;Latina;914623137;http://cc.luisfeito.madrid.educa.madrid.org;cc.luisfeito.madrid@educa.madrid.org;40,39130021;-3,74420129
28029160;SAN MIGUEL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;PASEO DEL PINAR, 2, 28231;28231;127;Rozas de Madrid, Las;NaN;NaN;916372147;http://www.educa.madrid.org/cp.sanmiguel.lasrozas;cp.sanmiguel.lasrozas@educa.madrid.org;40,49544736;-3,87133479
28029238;PALOMERAS BAJAS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE FELIPE DE DIEGO, 6, 28018;28018;79;Madrid;13;Puente de Vallecas;917854817;http://www.educa.madrid.org/cp.palomerasbajas.madrid;cp.palomerasbajas.madrid@educa.madrid.org;40,37897401;-3,66148525
28029241;VALLECAS;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;AYUNTAMIENTO;AVDA MEDITERRÁNEO (AVDA.DEL CAMPUS SUR), 28031;28031;79;Madrid;18;Villa de Vallecas;913313135;http://www.educa.madrid.org/cpee.vallecas.madrid;cpee.vallecas.madrid@educa.madrid.org;40,38829357;-3,63174436
28029445;SEMINARIO ARZOBISPAL LA INMACULADA Y SAN DAMASO;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO;DIOCESIS DE GETAFE;CTRA ALCORCON-PLASENCIA, k. 67, 28649;28649;128;Rozas de Puerto Real;NaN;NaN;918610200;http://www.rozascs.org;colegioseminario@rozascs.org;40,31255915;-4,51404832
28029494;ARCANGEL RAFAEL;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO ARCÁNGEL RAFAEL, S.L.;CALLE DE MAQUEDA, 4, 28024;28024;79;Madrid;10;Latina;917119300;http://www.educa.madrid.org/cpr.arcangelrafael.madrid;colegio@colegio-arcangel.com;40,39463016;-3,76542392
28029512;SALZILLO-VALLE INCLAN;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE SALZILLO, 4, 28932;28932;92;Móstoles;NaN;NaN;916135719;http://www.educa.madrid.org/cp.salzillo.mostoles;cp.salzillo.mostoles@educa.madrid.org;40,33461564;-3,86336443
28029536;KING'S COLLEGE;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;KING'S COLLEGE, S.A.;PASEO DE LOS ANDES, 35, 28760;28760;903;Tres Cantos;NaN;NaN;918034800;http://www.educa.madrid.org/cpr.kingscollege.trescantos;sara.fernandez@kingsgroup.org;40,61370482;-3,67957637
28029573;SAGRADO CORAZON REPARADORAS;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS REPARADORAS DEL SAGRADO CORAZON DE JESUS;AVDA GUADARRAMA, 10, 28220;28220;80;Majadahonda;NaN;NaN;916387711;http://www.educa.madrid.org/cc.screparadoras.majadahonda;cc.screparadoras.majadahonda@educa.madrid.org;40,48042057;-3,87728723
28029597;SAN FERNANDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE SANTIAGO RUSIÑOL, 7, 28300;28300;13;Aranjuez;NaN;NaN;918915194;http://www.educa.madrid.org/cp.sanfernando.aranjuez;cp.sanfernando.aranjuez@educa.madrid.org;40,03055811;-3,61156617
28029603;SANTA TERESA DE JESUS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;PLAZA DE LA PALOMA, 11, 28300;28300;13;Aranjuez;NaN;NaN;918915144;http://www.educa.madrid.org/cp.santateresa.aranjuez;cp.santateresa.aranjuez@educa.madrid.org;40,02754625;-3,61546538
28029615;MIGUEL HERNANDEZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE SUIZA, 24, 28943;28943;58;Fuenlabrada;NaN;NaN;916075816;http://www.educa.madrid.org/cp.miguelhernandez.fuenlabrada;cp.miguelhernandez.fuenlabrada@educa.madrid.org;40,28465108;-3,80329708
28029652;FRANCISCO DE QUEVEDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE ALEMANIA, 18, 28943;28943;58;Fuenlabrada;NaN;NaN;916074845;http://www.educa.madrid.org/cp.quevedo.fuenlabrada;cp.quevedo.fuenlabrada@educa.madrid.org;40,28649854;-3,80838935
28029664;INMACULADA CONCEPCION;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;AYUNTAMIENTO;CALLE DE SALDAÑA, 30, 28019;28019;79;Madrid;11;Carabanchel;914715093;http://www.educa.madrid.org/cpee.inmaculadaconcepcion.madrid;cpee.inmaculadaconcepcion.madrid@educa.madrid.org;40,39001016;-3,72605416
28029691;MIGUEL DE CERVANTES;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE FRANCISCO DE GOYA, 3, 28840;28840;84;Mejorada del Campo;NaN;NaN;916790244;http://www.educa.madrid.org/cp.cervantes.mejorada;cp.cervantes.mejorada@educa.madrid.org;40,39256024;-3,48081134
28029718;LEO KANNER;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOCIACIÓN DE PADRES DE PERSONAS CON AUTISMO;CALLE DE PEÑA DEL SOL, 22, 28034;28034;79;Madrid;8;Fuencarral-El Pardo;917348195;http://www.leokanner-apna.es;cc.leokanner.madrid@educa.madrid.org;40,48991208;-3,70255089
28029780;LOS PEÑASCALES;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO LOS PEÑASCALES, SDAD.COOP.LDA.;AVDA DEL PARDO, s/n, 28290;28290;127;Rozas de Madrid, Las;NaN;NaN;916300563;http://www.colegiolospenascales.com;contacto@colegiolospenascales.com;40,56365207;-3,90082882
28029810;COLEGIO ESCANDINAVO (SUECO);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACION DEL COLEGIO ESCANDINAVO;CALLE DEL CAMINO ANCHO, 14, 28109;28109;6;Alcobendas;NaN;NaN;916500127;http://www.escandinavo.com;colegio@escandinavo.com;40,51050938;-3,61343785
28029858;HOF DER LAGE LANDEN (PAISES BAJOS);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACION COLEGIO HOF DER LAGE LANDEN;CALLE DE ALONSO SAAVEDRA, 20-22, 28033;28033;79;Madrid;16;Hortaleza;917661045;www.nlschool.es;info@nlschool.es;40,4702496;-3,6637602
28029861;NUMONT SCHOOL (BRITANICO);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;NUMONT SCHOOL, S.L.;CALLE DE PARMA, 16, 28043;28043;79;Madrid;16;Hortaleza;913002431;NaN;ns@numontschool.net;40,45606162;-3,64927924
28029883;ECOLE SAINT-EXUPERY (FRANCES);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACION CULTURAL SAINT EXUPERY;CALLE DEL CAMINO ANCHO, 85, 28109;28109;6;Alcobendas;NaN;NaN;916507019;NaN;secretariat.saint-exupery@laposte.net;40,5289504;-3,62856497
28029895;LYCEE MOLIERE (FRANCES);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;MISSION LAIQUE FRANCAISE;CALLE CRISTO, 27, 28691;28691;176;Villanueva de la Cañada;NaN;NaN;918155000;http://www.lycee-moliere-madrid.org;contact@lycee-moliere-madrid.org;40,4485545;-4,00058678
28029901;GONZALO DE BERCEO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE ESPAÑA, s/n, 28821;28821;49;Coslada;NaN;NaN;916725616;http://www.educa.madrid.org/cp.gonzalodeberceo.coslada;cp.gonzalodeberceo.coslada@educa.madrid.org;40,42152363;-3,56469946
28029913;MENENDEZ PIDAL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE ESPAÑA, 144, 28822;28822;49;Coslada;NaN;NaN;916725622;http://www.educa.madrid.org/cp.menendezpidal.coslada;cp.menendezpidal.coslada@educa.madrid.org;40,42204666;-3,54963885
