centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;LATITUD;LONGITUD
28014958;COLEGIO VIRGEN DE MIRASIERRA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONGREGACION SAGRADOS CORAZONES;5;Madrid-Capital;CALLE;de La Maso;103;28034;79;Madrid;8;Fuencarral-El Pardo;917387300;;;;917399195;;cc.virgendemirasierra.madrid@educa.madrid.org;40,48431939;-3,71400817
28015033;COLEGIO SAN PEDRO APOSTOL;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ARZOBISPADO DE MADRID;5;Madrid-Capital;CALLE;de Babilonia;19;28042;79;Madrid;21;Barajas;913055605;;;;913056074;http://www.sanpedroapostol.es;cc.sanpedroapostol.madrid@educa.madrid.org;40,46758673;-3,58820502
28015094;CENTRO CULTURAL ELFO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CENTRO CULTURAL ELFO, SDA. COOP. MADRILEÑA;5;Madrid-Capital;CALLE;del Elfo;74;28027;79;Madrid;15;Ciudad Lineal;913673653;;;;914081287;http://www.colegioelfo.com;cc.elfo.madrid@educa.madrid.org;40,43412718;-3,64883241
28015100;STELLA MARIS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;5;Madrid-Capital;CALLE;de Arturo Soria;71;28027;79;Madrid;15;Ciudad Lineal;913672004;;;;913672002;http://www.educa.madrid.org/cc.stellamaris.madrid;cc.stellamaris.madrid@educa.madrid.org;40,44514724;-3,64686298
28015124;COLEGIO SANTA MARIA DEL CAMINO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO SANTA MARIA DEL CAMINO S.L. UNIPERSONAL;5;Madrid-Capital;CALLE;de Peguerinos;13;28035;79;Madrid;9;Moncloa-Aravaca;913161347;;;;;www.smc.edu.es;stecnica@smc.edu.es;40,46841996;-3,73534383
28015136;COLEGIO INTERNACIONAL NICOLI;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION PLAZA DE LOS OFICIOS;5;Madrid-Capital;PASEO;de Eduardo Dato;4;28010;79;Madrid;7;Chamberí;913082030;;;;;;cc.gnicoli.madrid@educa.madrid.org;40,43257738;-3,69536337
28015148;CLARET;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MISIONEROS CLARETIANOS;5;Madrid-Capital;CALLE;de Corazón de María;1;28002;79;Madrid;5;Chamartín;914152154;;;;914167092;http://www.claretmadrid.es;cc.claret.madrid@educa.madrid.org;40,44044438;-3,672157
28015291;LICEO IBERICO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;SDAD. COOP. DE ENSEÑANZA ARGANZUELA, SDAD. COOP. MADRILEÑA;5;Madrid-Capital;CALLE;de Antonio Vicent;58;28019;79;Madrid;11;Carabanchel;915691725;;;;915691725;http://www.educa.madrid.org/cc.liceoiberico.madrid;cc.liceoiberico.madrid@educa.madrid.org;40,3943595;-3,71042943
28015392;AGRUPACION ESCOLAR EUROPA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;EUROPA VILLAVERDE, SOC.COOP.LDA.;5;Madrid-Capital;CALLE;de Miguel Solas;12;28021;79;Madrid;17;Villaverde;917955158;917968513;;;917968513;http://www.educa.madrid.org/cc.aeeuropa.madrid;cc.aeeuropa.madrid@educa.madrid.org;40,35122331;-3,68056125
28015471;SAN AGUSTIN;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;PADRES AGUSTINOS;5;Madrid-Capital;CALLE;del Padre Damián;18;28036;79;Madrid;5;Chamartín;914589620;;;;913441271;http://www.colegiosanagustin-madrid.org/;cc.sanagustin.madrid@educa.madrid.org;40,45449299;-3,68687381
28015495;VALDELUZ;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;PROVINCIA AGUSTINIANA MATRITENSE-PADRES AGUSTINOS;5;Madrid-Capital;CALLE;de Fermín Caballero;53;28034;79;Madrid;8;Fuencarral-El Pardo;913780099;;;;917387975;http://www.educa.madrid.org/cc.valdeluz.madrid;cc.valdeluz.madrid@educa.madrid.org;40,48294339;-3,70776397
28015537;CUMBRE-OXFORD;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;COLEGIO CUMBRE-OXFORD, S.L.;5;Madrid-Capital;CALLE;de Buendía;50-52;28053;79;Madrid;13;Puente de Vallecas;915075753;;;;915075753;;cc.cumbreoxford.madrid@educa.madrid.org;40,38221324;-3,67156608
28015550;AZORIN;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;C.ANDRES VELA-J.M. ZABALA DEL OJO-L.ANDRES VELA;5;Madrid-Capital;CALLE;de Arzúa;28;28033;79;Madrid;16;Hortaleza;913821720;;;;917630722;http://www.colegioazorin.com;cc.azorin.madrid@educa.madrid.org;40,47448564;-3,64755735
28015562;NUESTRA SEÑORA DE LA PROVIDENCIA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS TEATINAS DE LA INMACULADA CONCEPCION;5;Madrid-Capital;CALLE;de Monederos;2;28026;79;Madrid;12;Usera;914753009;;;;915002239;http://www.nsprovidencia.es;cc.nsdelaprovidencia.madrid@educa.madrid.org;40,38932406;-3,70295374
28015586;NUESTRA SEÑORA DE LA ESTRELLA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CNS DE LA ESTRELLA, S.L.L.;5;Madrid-Capital;CALLE;del Barco Sinaia;1;28038;79;Madrid;13;Puente de Vallecas;914372234;;;;914399551;http://www.educa.madrid.org/cc.nsdelaestrella.madrid;cc.nsdelaestrella.madrid@educa.madrid.org;40,39403586;-3,66014796
28015653;OBISPO PERELLO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MISIONEROS SAGRADOS CORAZONES;5;Madrid-Capital;CALLE;de la Virgen del Sagrario;22;28027;79;Madrid;15;Ciudad Lineal;914060000;914073600;;;914073547;http://www.obispoperello.es;cc.obispoperello.madrid@educa.madrid.org;40,43601864;-3,64890954
28015756;VALDEBERNARDO;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;BULEV;de Indalecio Prieto;1;28032;79;Madrid;19;Vicálvaro;913016099;;;;913016148;http://www.educa.madrid.org/ies.valdebernardo.madrid;ies.valdebernardo.madrid@educa.madrid.org;40,40520939;-3,61902151
28015847;EL CID;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIOS Y ACADEMIAS IPAVACHE, S.L.;5;Madrid-Capital;CALLE;de San Cipriano;34;28032;79;Madrid;19;Vicálvaro;917760262;;;;917760262;http://www.educa.madrid.org/cc.elcid.madrid;cc.elcid.madrid@educa.madrid.org;40,40394552;-3,60590528
28015902;DIVINA PASTORA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA FRANCISCANAS ANA MOGAS;5;Madrid-Capital;CALLE;de Santa Engracia;142;28003;79;Madrid;7;Chamberí;915341012;;;;915538504;http://www.divinapastoramad.com;cc.dpastora.madrid@educa.madrid.org;40,44386888;-3,70228353
28015987;INMACULADA CONCEPCION;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONGREGACION DE RELIGIOSAS AGUSTINAS MISIONERAS;5;Madrid-Capital;CALLE;del General Díaz Porlier;25;28001;79;Madrid;4;Salamanca;914314420;;;;915782732;http://www.colegioinmaculadaconcepcion.org;cc.inmaculadaconcepcion.madrid@educa.madrid.org;40,42683829;-3,67720857
28016219;LOS LAPAZARES;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;LOS LAPAZARES,S.L.UNIPERSONAL;5;Madrid-Capital;CALLE;de Antonio Durán Tovar;6;28053;79;Madrid;13;Puente de Vallecas;914775628;;;;914771327;http://www.materclem.es;cc.loslapazares.madrid@educa.madrid.org;40,39162745;-3,66224531
28016256;REINADO DEL CORAZON DE JESUS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;SOCIEDAD EDUCATIVA REINADO, S.L. UNIPERSONAL;5;Madrid-Capital;CALLE;de Walía;19;28007;79;Madrid;3;Retiro;915517462;649768129;;;;https://colegioreinadomadrid.es;cc.reinadodelcorazondejesus.madrid@educa.madrid.org;40,40825114;-3,6712827
28016268;SAGRADO CORAZON;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL;5;Madrid-Capital;CALLE;de Don Pedro;14;28005;79;Madrid;1;Centro;913653604;913653602;;;913540217;http://www.sagradocorazonmadrid.com;cc.scorazoncentro.madrid@educa.madrid.org;40,41179237;-3,71329996
28016271;CENTRO CULTURAL SALMANTINO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CENTRO CULTURAL SALMANTINO, S.L.;5;Madrid-Capital;CALLE;del Puerto de Pajares;6;28053;79;Madrid;13;Puente de Vallecas;914786571;646323315;914789110;;914786571;http://centroculturalsalmantino.com;cc.salmantino.madrid@educa.madrid.org;40,39534464;-3,66443806
28016645;SAN ALBERTO MAGNO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO SAN ALBERTO MAGNO, SOC.CCOP.LDA.;5;Madrid-Capital;TRVA;de Iván de Vargas;1;28019;79;Madrid;11;Carabanchel;915693684;;;;915651281;http://www.colegiosam.com/;cc.sanalbertomagno.madrid@educa.madrid.org;40,40245794;-3,72361888
28016694;COLEGIO NUESTRA SEÑORA DE LORETO FESD;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;5;Madrid-Capital;CALLE;del Príncipe de Vergara;42;28001;79;Madrid;4;Salamanca;915765008;;;;915772838;http://www.loretomadrid.fesd.es/;cc.nsdeloreto.madrid@educa.madrid.org;40,4280774;-3,67944911
28016712;MATER PURISSIMA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA JESUITINAS;5;Madrid-Capital;CALLE;de la Madre Cándida María de Jesús;4;28026;79;Madrid;12;Usera;914758054;914758058;;;915001210;http://www.jesuitinasmater.es;cc.materpurissima.madrid@educa.madrid.org;40,38476261;-3,70194025
28016839;LOS ALAMOS;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOCIACION PADRE/MADRES Y PROFESIONALES ¡SÍ PUEDO!;5;Madrid-Capital;RONDA;Sur;229;28053;79;Madrid;13;Puente de Vallecas;917863295;917863295;;;;http://www.asociacionsipuedo.org;cc.losalamos.madrid@educa.madrid.org;40,37340166;-3,66544754
28017145;LOS PINOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ARGENTINA MARTINEZ RODRIGUEZ, MANUEL RODRIGUEZ CARNERO;5;Madrid-Capital;CALLE;de José Celestino Mutis;38;28028;79;Madrid;4;Salamanca;917250761;;;;0;info@escuelainfantillospinos.com;nuria@escuelainfantillospinos.com;40,42315371;-3,66320273
28017182;SIGLO XXI;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COIS-SIGLO XXI SDAD.COOP.MADRILEÑA DE ENSEÑANZA ;5;Madrid-Capital;CALLE;de Lituania;8;28030;79;Madrid;14;Moratalaz;914375000;;;;914374493;http://www.colegiosigloxxi.org;cc.sigloxxi.madrid@educa.madrid.org;40,40920152;-3,66113291
28017339;NEBRIJA-ROSALES;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;NEBRIJA-ROSALES, SDAD. COOP. MADRILEÑA;5;Madrid-Capital;CALLE;de Carlos Domingo;10-dic;28047;79;Madrid;10;Latina;914650315;609525195;;;914657541;http://www.educa.madrid.org/cc.nebrijarosales.madrid;cc.nebrijarosales.madrid@educa.madrid.org;40,39103752;-3,74442227
28017649;LICEO VERSALLES;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;LICEO VERSALLES S.L.;5;Madrid-Capital;CALLE;del Puerto de Somosierra;9;28031;79;Madrid;18;Villa de Vallecas;913325654;;;;913323151;http://www.educa.madrid.org/cc.liceoversalles.madrid;cc.liceoversalles.madrid@educa.madrid.org;40,37857877;-3,62232359
28017741;SAN JOSE;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HH. MARIA MADRE DE LA IGLESIA;5;Madrid-Capital;CALLE;del Marqués de Viana;43;28039;79;Madrid;6;Tetuán;915717414;;;;915716433;http://www.colegiosanjosemadrid.es;cc.sanjosetetuan.madrid@educa.madrid.org;40,46220474;-3,70186112
28017753;SAN JOSE;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HIJAS DE MARIA AUXILIADORA;5;Madrid-Capital;CALLE;de Emilio Ferrari;87;28017;79;Madrid;15;Ciudad Lineal;913674075;;;;;http://www.salesianassanjose.es;cc.sanjose.madrid@educa.madrid.org;40,42909935;-3,63927025
28017777;SANTA CRUZ;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;PROFES.ASOCIADOS COL.STA.CRUZ SDAD.COOP.LDA.;5;Madrid-Capital;CALLE;de Miguel Fleta;7;28037;79;Madrid;20;San Blas-Canillejas;913040609;;;;913270590;http://colegiosantacruz.es;cc.santacruz.madrid@educa.madrid.org;40,4317443;-3,63174995
28017807;UNION CHRETIENNE DE ST.CHAUMOND (FRANC.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;RELIGIOSAS DE LA UNION CRISTIANA DE SAINT CHAUMOND;5;Madrid-Capital;AVDA;de Alfonso XIII;90;28016;79;Madrid;5;Chamartín;915635250;;;;915633619;http://www.saintchaumond.es;direction@saintchaumond.es;40,45560227;-3,66667061
28017844;NUESTRA SEÑORA DEL PILAR;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION TRILEMA;5;Madrid-Capital;CALLE;de Sánchez Preciados;62;28039;79;Madrid;9;Moncloa-Aravaca;914502012;;;;;http://www.trilemamadrid.org;cc.ntrasrapilar.madrid@educa.madrid.org;40,46315823;-3,70947886
28017893;SAN MARTIN;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MARTIN MACIAS, S.A.;5;Madrid-Capital;AVDA;del Doctor García Tapia;106;28030;79;Madrid;14;Moratalaz;914390624;914300018;;;914300018;http://www.educa.madrid.org/cc.sanmartin.madrid;cc.sanmartin.madrid@educa.madrid.org;40,41100816;-3,64915246
28017996;PARQUE CONDE DE ORGAZ;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;PARQUE CONDE DE ORGAZ S.L.;5;Madrid-Capital;CALLE;de Gregorio Benítez;25;28043;79;Madrid;16;Hortaleza;913001344;913884066;;;913884066;http://www.montessori.es;secretaria.academica@montessori-academico.es;40,45022807;-3,64529608
28018061;AGORA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;SOCIEDAD DE ENSEÑANZA COLEGIO ÁGORA, S.L.;5;Madrid-Capital;CALLE;del Marqués de Portugalete;17;28027;79;Madrid;15;Ciudad Lineal;917421891;;;;917421813;http://www.educa.madrid.org/cc.agora.madrid;cc.agora.madrid@educa.madrid.org;40,44683258;-3,64513389
28018344;SANTA TERESA DE JESUS;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;del Fomento;9;28013;79;Madrid;1;Centro;915415996;;;;915418034;http://www.educa.madrid.org/ies.santateresa.madrid;ies.santateresa.madrid@educa.madrid.org;40,42055082;-3,71010371
28018356;SANTAMARCA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Puerto Rico;34;28016;79;Madrid;5;Chamartín;913505122;913595561;;;913450683;http://www.educa.madrid.org/ies.santamarca.madrid;ies.santamarca.madrid@educa.madrid.org;40,45616309;-3,67404732
28018368;SANTA ENGRACIA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Santa Engracia;13;28010;79;Madrid;7;Chamberí;914477234;914477236;;;914472290;http://www.educa.madrid.org/ies.santaengracia.madrid;ies.santaengracia.madrid@educa.madrid.org;40,42980348;-3,69671414
28018371;CATEDRA DE PEDIATRIA, HOSPITAL CLINICO;36;A. HOSP.;AULA HOSPITALARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;del Profesor Martín Lagos;2;28040;79;Madrid;9;Moncloa-Aravaca;913303400;;;;913303553;http://www.educa.madrid.org/cpee.hospitalclinico.madrid;cpee.hospitalclinico.madrid@educa.madrid.org;40,43996155;-3,71944594
28018381;ORTEGA Y GASSET;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;SANTA FE;4;28008;79;Madrid;9;Moncloa-Aravaca;915476635;;;;915413941;http://www.educa.madrid.org/ies.ortegaygasset.madrid;ies.ortegaygasset.madrid@educa.madrid.org;40,43165176;-3,73574485
28018393;ALCALDE DE MOSTOLES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Aldeanueva de la Vera;9;28044;79;Madrid;10;Latina;917055465;;;;915095129;http://www.educa.madrid.org/cp.alcaldedemostoles.madrid;cp.alcaldedemostoles.madrid@educa.madrid.org;40,38049512;-3,7762081
28018401;AMADEO VIVES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de los Yébenes;6;28047;79;Madrid;10;Latina;917183389;682253011;;;917199055;http://www.educa.madrid.org/cp.amadeovives.madrid;cp.amadeovives.madrid@educa.madrid.org;40,39698192;-3,75577632
28018423;INSTITUTO POLITECNICO N.1 DEL EJERCITO;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;MINISTERIO DE DEFENSA;5;Madrid-Capital;AVDA;de Carabanchel Alto;17;28044;79;Madrid;11;Carabanchel;;;;;0;http://www.educa.madrid.org/ies.numerounoejercito.madrid;ies.numerounoejercito.madrid@educa.madrid.org;40,36975789;-3,75279833
28018435;EMILIO CASTELAR;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Río de Oro;4;28019;79;Madrid;11;Carabanchel;914713243;914723397;;;914729058;http://www.educa.madrid.org/ies.emiliocastelar.madrid;ies.emiliocastelar.madrid@educa.madrid.org;40,3888052;-3,72998822
28018459;DOCTOR TOLOSA LATOUR;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de los Asturianos;4;28018;79;Madrid;13;Puente de Vallecas;917784794;;;;917777679;http://www.educa.madrid.org/cp.tolosalatour.madrid;cp.tolosalatour.madrid@educa.madrid.org;40,3819297;-3,6421817
28018460;ARCIPRESTE DE HITA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;RONDA;Sur;6;28053;79;Madrid;13;Puente de Vallecas;917858510;;;;915073457;http://www.educa.madrid.org/ies.arciprestedehita.madrid;ies.arciprestedehita.madrid@educa.madrid.org;40,37661133;-3,67126308
28018472;SAN CRISTOBAL DE LOS ANGELES;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;PLAZA;de los Pinazo;7;28021;79;Madrid;17;Villaverde;917972584;;;;915053607;http://www.educa.madrid.org/ies.sancristobal.madrid;ies.sancristobal.madrid@educa.madrid.org;40,34277295;-3,68964833
28018484;CARLOS MARIA RODRIGUEZ DE VALCARCEL;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;PLAZA;del Encuentro;4;28030;79;Madrid;14;Moratalaz;914393570;;;;914393014;http://www.educa.madrid.org/ies.rodriguezdevalcarcel.madrid;ies.rodriguezdevalcarcel.madrid@educa.madrid.org;40,40510931;-3,6519831
28018496;MARTINEZ MONTAÑES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Hacienda de Pavones;223;28030;79;Madrid;14;Moratalaz;917738878;;;;917738878;http://www.educa.madrid.org/cp.martinezmontanes.madrid;cp.martinezmontanes.madrid@educa.madrid.org;40,40200873;-3,63442977
28018502;CIUDAD DE GUADALAJARA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;del Bergantín;13;28042;79;Madrid;21;Barajas;917470938;;;;917472064;http://www.educa.madrid.org/cp.ciudaddeguadalajara.madrid;cp.ciudaddeguadalajara.madrid@educa.madrid.org;40,45904513;-3,58486347
28018514;AFUERA II;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;AFUERA2, S.L. UNIPERSONAL;5;Madrid-Capital;CRA;de San Francisco;11;28005;79;Madrid;1;Centro;913653863;;;;;http://www.afuera2.com;cc.afuera2.madrid@educa.madrid.org;40,41078597;-3,71287682
28018563;GONZALEZ CAÑADAS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;GECE S.L.;5;Madrid-Capital;CALLE;de Fuencarral;95;28004;79;Madrid;1;Centro;914489500;914488971;;;;http://www.educa.madrid.org/cc.gonzalezcanadas.madrid;cc.gonzalezcanadas.madrid@educa.madrid.org;40,42706149;-3,70171965
28018708;CIUDAD DE ZARAGOZA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Manuel Aguilar Muñoz;1;28042;79;Madrid;21;Barajas;913293756;917477420;;;912406061;http://www.educa.madrid.org/cp.ciudaddezaragoz.madrid;cp.ciudaddezaragoz.madrid@educa.madrid.org;40,46055429;-3,59103337
28018711;SAN BERNARDO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION SAN BERNARDO;5;Madrid-Capital;AVDA;del Manzanares;20-22;28011;79;Madrid;10;Latina;913666413;;;;913642084;http://www.educa.madrid.org/cc.sanbernardo.madrid;cc.sanbernardo.madrid@educa.madrid.org;40,40804058;-3,72265333
28018769;ARIES;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;PEDRO PINEDO CANTON;5;Madrid-Capital;CALLE;de Núñez de Balboa;10;28001;79;Madrid;4;Salamanca;914317414;608567386;;;914316088;http://www.academiaaries.com;admision@academiaaries.com;40,42275133;-3,68280225
28018897;DIAZ BALAGUER;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;ACADEMIA DIAZ BALAGUER,S.L.;5;Madrid-Capital;CALLE;de Fernando el Católico;77;28015;79;Madrid;7;Chamberí;915443520;915445449;;;915498168;www.diaz-balaguer.es;secretaria@diaz-balaguer.com;40,43421726;-3,71743937
28018903;JOAQUÍN TURINA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Guzmán el Bueno;92;28003;79;Madrid;7;Chamberí;915539625;;;;915336253;http://www.educa.madrid.org/ies.joaquinturina.madrid;ies.joaquinturina.madrid@educa.madrid.org;40,44045469;-3,71255341
28018988;VOX;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;INSTITUTO VOX, S.L. UNIPERSONAL;5;Madrid-Capital;CALLE;Gran Vía;59;28013;79;Madrid;1;Centro;915471763;915471759;;;915472753;;institutovox@institutovox.es;40,42200776;-3,70904634
